Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1433,-0.11,35.7061,0.12705,24.31037782,26.69357528,28.20374204,29.04149878,30.38411419,31.32989745,32.78715326,35.70607411,38.9160052,40.77009314,42.08184382,44.11230161,45.48798636,48.22171888,53.33864886
1434,-0.1101,35.7182,0.12707,24.31919631,26.70239378,28.21256053,29.05031727,30.3951373,31.34092057,32.79817637,35.71930185,38.93143756,40.7855255,42.09727619,44.12993859,45.50562334,48.23935586,53.36069509
1435,-0.1102,35.7301,0.12709,24.32581018,26.71121227,28.22137902,29.05913576,30.40395579,31.34973906,32.80699486,35.73032496,38.9446653,40.80095786,42.11270855,44.14537095,45.52326033,48.25919747,53.38274132
1436,-0.1103,35.7422,0.12711,24.33242405,26.71782614,28.23019752,29.06795426,30.41277429,31.36076218,32.81801798,35.74134808,38.95789303,40.8141856,42.12814091,44.16080331,45.54089731,48.27683445,53.40478755
1437,-0.1105,35.7544,0.12713,24.33903792,26.72664463,28.23901601,29.07677275,30.4237974,31.36958067,32.82904109,35.75457581,38.97112077,40.82961796,42.14357327,44.1784403,45.5585343,48.29667606,53.42683378
1438,-0.1106,35.7663,0.12715,24.34565179,26.7332585,28.24562988,29.08559124,30.43261589,31.38060378,32.84006421,35.76559893,38.98434851,40.8428457,42.15900563,44.19387266,45.57617128,48.31431305,53.44888001
1439,-0.1107,35.7784,0.12717,24.35226566,26.74207699,28.25444837,29.09440973,30.44143438,31.38942227,32.85108732,35.77882667,38.99978087,40.85827806,42.17443799,44.21150964,45.59380826,48.33415465,53.47092624
1440,-0.1108,35.7905,0.12718,24.36108415,26.75089548,28.26326686,29.10322822,30.4524575,31.40044539,32.86211044,35.78984978,39.01300861,40.87371042,42.18987035,44.226942,45.60924062,48.35179164,53.49076785
1441,-0.1109,35.8024,0.1272,24.36769802,26.75750935,28.27208535,29.11204672,30.46127599,31.40926388,32.87313355,35.80307752,39.02623635,40.88693816,42.20530271,44.24237436,45.62687761,48.37163324,53.51281408
1442,-0.111,35.8145,0.12722,24.37431189,26.76632784,28.28090384,29.12086521,30.47009448,31.420287,32.88195205,35.81410064,39.03946408,40.90237052,42.22073507,44.26001135,45.64451459,48.38927023,53.53486031
1443,-0.1111,35.8264,0.12724,24.38092576,26.77514634,28.28972234,29.1296837,30.4811176,31.42910549,32.89297516,35.82732837,39.05269182,40.91559826,42.23396281,44.27544371,45.65994695,48.40911183,53.55690654
1444,-0.1112,35.8386,0.12726,24.38974425,26.7817602,28.29854083,29.14070681,30.48993609,31.4401286,32.90399828,35.83835149,39.06591956,40.93103062,42.24939517,44.29308069,45.67758394,48.42674882,53.57895277
1445,-0.1113,35.8507,0.12728,24.39635812,26.7905787,28.30735932,29.14952531,30.49875458,31.45115172,32.91502139,35.85157923,39.08135192,40.94646298,42.26482753,44.30851305,45.69522092,48.44659043,53.600999
1446,-0.1115,35.8626,0.1273,24.40297199,26.79719257,28.31617781,29.1583438,30.5097777,31.45997021,32.92604451,35.86260234,39.09457966,40.95969072,42.28025989,44.32615004,45.71285791,48.46422741,53.62304523
1447,-0.1116,35.8747,0.12732,24.40958586,26.80601106,28.3249963,29.16716229,30.51859619,31.47099333,32.93706762,35.87583008,39.1078074,40.97512308,42.29569226,44.3415824,45.73049489,48.48406902,53.64509146
1448,-0.1117,35.8866,0.12734,24.41619973,26.81482955,28.33161017,29.17598078,30.52741468,31.47981182,32.94588611,35.88685319,39.12103514,40.99055544,42.31112462,44.35921938,45.74813187,48.501706,53.66713769
1449,-0.1118,35.8988,0.12736,24.42281359,26.82144342,28.34042867,29.18479927,30.5384378,31.49083493,32.95690923,35.89787631,39.13426287,41.00378318,42.32655698,44.37465174,45.76356423,48.52154761,53.68918392
1450,-0.1119,35.9109,0.12738,24.42942746,26.83026191,28.34924716,29.19361777,30.54725629,31.49965342,32.96793234,35.91110405,39.14969523,41.01921554,42.34198934,44.39228873,45.78120122,48.54138921,53.71123015
1451,-0.112,35.9228,0.1274,24.43824596,26.83687578,28.35806565,29.20243626,30.55607478,31.51067654,32.97895546,35.92212716,39.16292297,41.0346479,42.3574217,44.40772109,45.7988382,48.5590262,53.73107176
1452,-0.1121,35.9349,0.12742,24.44485982,26.84569427,28.36688414,29.21125475,30.5670979,31.51949503,32.98997857,35.9353549,39.17615071,41.04787564,42.37285406,44.42535807,45.81647519,48.57886781,53.75311799
1453,-0.1122,35.947,0.12744,24.45147369,26.85451276,28.37570263,29.22007324,30.57591639,31.53051815,32.99879706,35.94637802,39.18937845,41.063308,42.38828642,44.44079043,45.83411217,48.59650479,53.77516422
1454,-0.1123,35.9589,0.12746,24.45808756,26.86112663,28.38452113,29.22889173,30.58473488,31.53933664,33.00982018,35.95960575,39.20260619,41.07874036,42.40371878,44.45842742,45.85174915,48.6163464,53.79721045
1455,-0.1125,35.9711,0.12747,24.46690605,26.86994512,28.39333962,29.23771023,30.59575799,31.55035975,33.02084329,35.97062887,39.21803855,41.0919681,42.41915114,44.47385978,45.86718152,48.63398338,53.81925668
1456,-0.1126,35.983,0.12749,24.47351992,26.87876362,28.40215811,29.24652872,30.60457649,31.55917825,33.03186641,35.98385661,39.23126629,41.10740046,42.4345835,44.48929214,45.8848185,48.65162036,53.84130291
1457,-0.1127,35.9951,0.12751,24.48013379,26.88537749,28.4109766,29.25534721,30.61339498,31.57020136,33.04288952,35.99487972,39.24449402,41.1206282,42.45001587,44.50692912,45.90245548,48.67146197,53.86334914
1458,-0.1128,36.007,0.12753,24.48674766,26.89419598,28.41759047,29.2641657,30.62441809,31.57901985,33.05391264,36.00810746,39.25772176,41.13606056,42.46544823,44.52236149,45.91788784,48.68909896,53.88539537
1459,-0.1129,36.0191,0.12755,24.49336153,26.90080985,28.42640896,29.27298419,30.63323659,31.59004297,33.06273113,36.01913057,39.2709495,41.15149292,42.48088059,44.53999847,45.93552483,48.70894056,53.9074416
1460,-0.113,36.0313,0.12757,24.4999754,26.90962834,28.43522745,29.28180269,30.64205508,31.59886146,33.07375425,36.03015369,39.28638186,41.16472066,42.49631295,44.55543083,45.95316181,48.72878217,53.92948783
1461,-0.1131,36.0432,0.12759,24.50658927,26.91844683,28.44404595,29.29062118,30.65307819,31.60988457,33.08477736,36.04338143,39.2996096,41.18015302,42.51174531,44.57306781,45.9707988,48.74641915,53.94932943
1462,-0.1132,36.0553,0.12761,24.51540776,26.9250607,28.45286444,29.30164429,30.66189668,31.61870307,33.09580048,36.05440454,39.31283734,41.19558538,42.52717767,44.58850018,45.98843578,48.76626076,53.97137566
1463,-0.1133,36.0672,0.12763,24.52202163,26.93387919,28.46168293,29.31046279,30.67071518,31.62972618,33.10682359,36.06763228,39.32606507,41.20881312,42.54261003,44.60613716,46.00607276,48.78389774,53.99342189
1464,-0.1134,36.0793,0.12765,24.5286355,26.94049306,28.47050142,29.31928128,30.67953367,31.63854467,33.11564208,36.0786554,39.33929281,41.22424548,42.55804239,44.62156952,46.02150513,48.80373935,54.01546812
1465,-0.1136,36.0914,0.12767,24.53524937,26.94931155,28.47931991,29.32809977,30.69055678,31.64956779,33.1266652,36.09188313,39.35472517,41.23967784,42.57347475,44.6392065,46.03914211,48.82137634,54.03971898
1466,-0.1137,36.1033,0.12769,24.54186324,26.95592542,28.48593378,29.33691826,30.69937528,31.65838628,33.13768831,36.10290625,39.36795291,41.25290558,42.58890711,44.65463887,46.05677909,48.84121794,54.05956058
1467,-0.1138,36.1155,0.12771,24.54847711,26.96474391,28.49475228,29.34573675,30.70819377,31.6694094,33.14871143,36.11613399,39.38118065,41.26833794,42.60433948,44.67227585,46.07441608,48.85885493,54.08160681
1468,-0.1139,36.1274,0.12773,24.55509097,26.97356241,28.50357077,29.35455525,30.71921688,31.67822789,33.15973454,36.1271571,39.39440839,41.2837703,42.61756721,44.68770821,46.09205306,48.87869653,54.10365304
1469,-0.114,36.1395,0.12775,24.56390947,26.98017627,28.51238926,29.36337374,30.72803537,31.689251,33.17075766,36.14038484,39.40763613,41.29699804,42.63299957,44.70534519,46.10969005,48.89853814,54.12569927
1470,-0.1141,36.1516,0.12777,24.57052334,26.98899477,28.52120775,29.37219223,30.73685387,31.69806949,33.17957615,36.15140795,39.42306849,41.3124304,42.64843194,44.72077756,46.12732703,48.91617512,54.1477455
1471,-0.1142,36.1635,0.12779,24.5771372,26.99560864,28.53002624,29.38101072,30.74787698,31.70909261,33.19059927,36.16463569,39.43629622,41.32565814,42.6638643,44.73841454,46.14275939,48.93601673,54.16979173
1472,-0.1143,36.1757,0.12781,24.58375107,27.00442713,28.53884474,29.38982921,30.75669547,31.7179111,33.20162238,36.17565881,39.44952396,41.3410905,42.67929666,44.7538469,46.16039637,48.95365372,54.19183796
1473,-0.1144,36.1876,0.12783,24.59036494,27.011041,28.54766323,29.39864771,30.76551397,31.72893422,33.2126455,36.18668192,39.4627517,41.35652286,42.69472902,44.77148388,46.17803336,48.97349532,54.21388419
1474,-0.1146,36.1997,0.12785,24.59697881,27.01985949,28.5542771,29.4074662,30.77653708,31.73775271,33.22366861,36.19990966,39.47597944,41.3697506,42.71016138,44.78691625,46.19567034,48.99113231,54.23593042
1475,-0.1147,36.2116,0.12787,24.60359268,27.02867798,28.56309559,29.41628469,30.78535557,31.74877582,33.2324871,36.21093278,39.4914118,41.38518296,42.72559374,44.80455323,46.21330733,49.01097391,54.25797665
1476,-0.1148,36.2237,0.12789,24.61241117,27.03529185,28.57191408,29.42510318,30.79417406,31.75759432,33.24351022,36.22416051,39.50463954,41.40061532,42.7410261,44.81998559,46.23094431,49.03081552,54.28002288
1477,-0.1149,36.2358,0.12791,24.61902504,27.04411034,28.58073257,29.43392167,30.80519718,31.76861743,33.25453333,36.23518363,39.51786728,41.41384306,42.75645846,44.83762257,46.24858129,49.0484525,54.30206911
1478,-0.115,36.2477,0.12793,24.62563891,27.05072421,28.58955106,29.44274017,30.81401567,31.77743592,33.26555645,36.24841137,39.53109501,41.42927542,42.77189082,44.85305494,46.26401366,49.06829411,54.32411534
1479,-0.1151,36.2599,0.12795,24.63225278,27.0595427,28.59836956,29.45155866,30.82283416,31.78845904,33.27657956,36.25943448,39.54432275,41.44470778,42.78732318,44.87069192,46.28165064,49.0859311,54.34616157
1480,-0.1152,36.2718,0.12797,24.63886665,27.06836119,28.60718805,29.46037715,30.83165266,31.79727753,33.28539805,36.27266222,39.55975511,41.45793552,42.80275555,44.88612428,46.29928762,49.1057727,54.3682078
1481,-0.1153,36.2839,0.12799,24.64548052,27.07497506,28.61600654,29.46919564,30.84267577,31.80830064,33.29642117,36.28368533,39.57298285,41.47336788,42.81818791,44.90155664,46.31692461,49.12340969,54.39025403
1482,-0.1154,36.2958,0.12801,24.65209439,27.08379356,28.62262041,29.47801413,30.85149426,31.81711914,33.30744428,36.29691307,39.58621059,41.48880024,42.83362027,44.91919363,46.33456159,49.14325129,54.41230026
1483,-0.1155,36.3079,0.12803,24.65870826,27.09040742,28.6314389,29.48683263,30.86031275,31.82814225,33.3184674,36.30793619,39.59943833,41.50202798,42.84905263,44.93462599,46.35219858,49.1630929,54.43434649
1484,-0.1156,36.3201,0.12804,24.66752675,27.09922592,28.64025739,29.49785574,30.87133587,31.83916537,33.32949051,36.32116393,39.61266606,41.51746034,42.86448499,44.95226297,46.36763094,49.18072988,54.4541881
1485,-0.1158,36.332,0.12806,24.67414062,27.10804441,28.64907589,29.50667423,30.88015436,31.84798386,33.34051363,36.33218704,39.6258938,41.53068807,42.87991735,44.96769533,46.38526792,49.19836687,54.47843895
1486,-0.1159,36.3441,0.12808,24.68075449,27.11465828,28.65789438,29.51549272,30.88897285,31.85900697,33.35153674,36.34321016,39.64132616,41.54612044,42.89534971,44.98533232,46.4029049,49.21820848,54.50048518
1487,-0.116,36.356,0.1281,24.68736835,27.12347677,28.66671287,29.52431122,30.89999597,31.86782547,33.36035524,36.35643789,39.6545539,41.5615528,42.91078207,45.00076468,46.42054189,49.23584546,54.52253141
1488,-0.1161,36.3681,0.12812,24.69398222,27.13009064,28.67553136,29.53312971,30.90881446,31.87884858,33.37137835,36.36746101,39.66778164,41.57478053,42.92621443,45.01840166,46.43597425,49.25568707,54.54457764
1489,-0.1162,36.38,0.12814,24.70280072,27.13890913,28.68434985,29.5419482,30.91763295,31.88766707,33.38240147,36.38068875,39.68100938,41.5902129,42.94164679,45.03383402,46.45361123,49.27332405,54.56441925
1490,-0.1163,36.3922,0.12816,24.70941458,27.14772762,28.69316835,29.55076669,30.92865607,31.89869019,33.39342458,36.39171186,39.69423712,41.60564526,42.95707916,45.05147101,46.47124822,49.29316566,54.5886701
1491,-0.1164,36.4041,0.12818,24.71602845,27.15434149,28.69978221,29.55958518,30.93747456,31.90750868,33.4044477,36.4049396,39.70966948,41.61887299,42.97251152,45.06690337,46.4888852,49.31300726,54.60851171
1492,-0.1165,36.4162,0.1282,24.72264232,27.16315998,28.70860071,29.56840368,30.94629305,31.91853179,33.41326619,36.41596271,39.72289721,41.63430536,42.98794388,45.08454035,46.50652219,49.33064425,54.63276256
1493,-0.1166,36.4283,0.12822,24.72925619,27.16977385,28.7174192,29.57722217,30.95731617,31.92735029,33.4242893,36.42919045,39.73612495,41.64973772,43.00337624,45.09997271,46.52415917,49.35048586,54.65480879
1494,-0.1167,36.4402,0.12824,24.73587006,27.17859234,28.72623769,29.58604066,30.96613466,31.9383734,33.43531242,36.44021357,39.74935269,41.66296545,43.0188086,45.1176097,46.53959153,49.36812284,54.67685502
1495,-0.1168,36.4523,0.12826,24.74248393,27.18520621,28.73505618,29.59485915,30.97495315,31.94719189,33.44633553,36.45344131,39.76478505,41.67839782,43.03424096,45.13304206,46.55722851,49.38796445,54.69890125
1496,-0.117,36.4642,0.12828,24.75130242,27.19402471,28.74387467,29.60367764,30.98377164,31.95821501,33.45735865,36.46446442,39.77801279,41.69383018,43.04967332,45.15067904,46.5748655,49.40780605,54.72094748
1497,-0.1171,36.4764,0.1283,24.75791629,27.2028432,28.75269317,29.61249614,30.99479476,31.9670335,33.46617714,36.47548754,39.79124053,41.70705791,43.06510568,45.1661114,46.59250248,49.42544304,54.74299371
1498,-0.1172,36.4883,0.12832,24.76453016,27.20945707,28.75930704,29.62131463,31.00361325,31.97805662,33.47720026,36.48871527,39.80446827,41.72249028,43.07833342,45.18154376,46.61013947,49.44528464,54.76503994
1499,-0.1173,36.5004,0.12834,24.77114403,27.21827556,28.76812553,29.63013312,31.01243174,31.98687511,33.48822337,36.49973839,39.817696,41.73792264,43.0959704,45.19918075,46.62777645,49.46292163,54.78708617
1500,-0.1174,36.5125,0.12836,24.7777579,27.22488943,28.77694402,29.63895161,31.02345486,31.99789822,33.49924649,36.51296613,39.83312836,41.75115037,43.11140277,45.21681773,46.64541343,49.48276324,54.8091324
1501,-0.1175,36.5244,0.12838,24.78437177,27.23370792,28.78576251,29.6477701,31.03227335,32.00671671,33.5102696,36.52398924,39.8463561,41.76658274,43.1246305,45.23225009,46.66305042,49.50260484,54.83117863
1502,-0.1176,36.5366,0.1284,24.79098564,27.24032179,28.794581,29.6565886,31.04109184,32.01773983,33.51908809,36.53721698,39.85958384,41.7820151,43.14006286,45.24988708,46.67848278,49.52024183,54.85322486
1503,-0.1177,36.5485,0.12842,24.7975995,27.24914028,28.8033995,29.66540709,31.05211496,32.02655832,33.53011121,36.54824009,39.87281158,41.79524283,43.15549523,45.26531944,46.69611976,49.54008343,54.87527109
1504,-0.1178,36.5606,0.12844,24.806418,27.25795877,28.81221799,29.67422558,31.06093345,32.03758144,33.54113432,36.56146783,39.88603932,41.8106752,43.17092759,45.28295642,46.71375675,49.55772042,54.89731732
1505,-0.1179,36.5725,0.12846,24.81303187,27.26457264,28.81883186,29.68304407,31.06975194,32.04639993,33.55215744,36.57249095,39.90147168,41.82390293,43.18635995,45.29838878,46.73139373,49.57756202,54.91936355
1506,-0.118,36.5846,0.12848,24.81964573,27.27339113,28.82765035,29.69186256,31.07857043,32.05742304,33.56318055,36.58571869,39.91469942,41.83933529,43.20179231,45.31602577,46.74903072,49.59519901,54.94140978
1507,-0.1182,36.5965,0.1285,24.8262596,27.280005,28.83646884,29.70068106,31.08959355,32.06624154,33.57199904,36.5967418,39.92792715,41.85476766,43.21722467,45.33145813,46.7666677,49.61504062,54.96345601
1508,-0.1183,36.6086,0.12852,24.83287347,27.28882349,28.84528733,29.70949955,31.09841204,32.07726465,33.58302216,36.60776492,39.94115489,41.86799539,43.23265703,45.34909511,46.78430468,49.63488222,54.98550224
1509,-0.1184,36.6208,0.12854,24.83948734,27.29543736,28.85410582,29.71831804,31.10723053,32.08608314,33.59404527,36.62099265,39.95438263,41.88342775,43.24808939,45.36452747,46.79973704,49.65251921,55.00754847
1510,-0.1185,36.6327,0.12856,24.84610121,27.30425586,28.86292432,29.72713653,31.11825365,32.09710626,33.60506839,36.63201577,39.96981499,41.89886012,43.26352175,45.38216446,46.81737403,49.67236081,55.0295947
1511,-0.1186,36.6448,0.12858,24.85271508,27.31307435,28.87174281,29.73595502,31.12707214,32.10592475,33.6160915,36.64524351,39.98304273,41.91208785,43.27895411,45.39759682,46.83501101,49.69220242,55.05164093
1512,-0.1187,36.6567,0.1286,24.86153357,27.31968822,28.8805613,29.74477352,31.13589063,32.11694786,33.62711462,36.65626662,39.99627047,41.92752021,43.29438647,45.4152338,46.852648,49.7098394,55.07368716
1513,-0.1188,36.6688,0.12863,24.86594282,27.32630209,28.88717517,29.75359201,31.14470912,32.12576636,33.63593311,36.66949436,40.0094982,41.94295258,43.31202346,45.43066616,46.87028498,49.72968101,55.09793802
1514,-0.1189,36.6807,0.12865,24.87255669,27.33512058,28.89599366,29.7624105,31.15573224,32.13458485,33.64695623,36.68051747,40.02493057,41.95838494,43.3252512,45.44830315,46.88792196,49.74952262,55.11998425
1515,-0.119,36.6929,0.12867,24.88137518,27.34393907,28.90481215,29.77122899,31.16455073,32.14560796,33.65797934,36.69374521,40.0381583,41.97161267,43.34288818,45.46373551,46.90555895,49.7671596,55.14203048
1516,-0.1191,36.7048,0.12869,24.88798905,27.35055294,28.91363065,29.78004748,31.17336922,32.15442646,33.66900246,36.70476833,40.05138604,41.98704504,43.35611592,45.48137249,46.92319593,49.78700121,55.16407671
1517,-0.1192,36.7169,0.12871,24.89460292,27.35937143,28.92244914,29.78886598,31.18439234,32.16544957,33.67782095,36.71799607,40.06461378,42.0024774,43.37154828,45.49680485,46.94083292,49.80684282,55.18612294
1518,-0.1193,36.7288,0.12873,24.90121679,27.3659853,28.92906301,29.79768447,31.19321083,32.17426806,33.68884406,36.72901918,40.07784152,42.01570513,43.38698064,45.51444184,46.9584699,49.8244798,55.20816917
1519,-0.1195,36.7409,0.12875,24.90783065,27.37480379,28.9378815,29.80650296,31.20202932,32.18529118,33.69986718,36.7400423,40.09327388,42.0311375,43.402413,45.5298742,46.97610688,49.84432141,55.2302154
1520,-0.1196,36.753,0.12877,24.91444452,27.38141766,28.94669999,29.81532145,31.21305243,32.19410967,33.71089029,36.75327003,40.10650162,42.04656986,43.42004999,45.54751118,46.99153925,49.86416301,55.25446625
1521,-0.1197,36.765,0.12879,24.92105839,27.39023615,28.95551848,29.82413994,31.22187093,32.20513278,33.72191341,36.76429315,40.11972935,42.05979759,43.43327772,45.56294354,47.00917623,49.8818,55.27651248
1522,-0.1198,36.7771,0.12881,24.92767226,27.39905464,28.96433697,29.83295844,31.23068942,32.21395128,33.73293652,36.77752089,40.13295709,42.07522996,43.44871008,45.58058053,47.02681321,49.90164161,55.29855871
1523,-0.1199,36.789,0.12883,24.93649075,27.40566851,28.97315547,29.84177693,31.23950791,32.22497439,33.74175502,36.788544,40.14618483,42.09066232,43.46414245,45.59601289,47.0444502,49.91927859,55.32060494
1524,-0.12,36.8011,0.12885,24.94310462,27.41448701,28.98197396,29.85059542,31.25053103,32.23379288,33.75277813,36.80177174,40.16161719,42.10389005,43.47957481,45.61364987,47.06208718,49.9391202,55.34265117
1525,-0.1201,36.813,0.12887,24.94971849,27.42110087,28.98858783,29.85941391,31.25934952,32.244816,33.76380125,36.81279485,40.17484493,42.11932242,43.49500717,45.62908223,47.07972417,49.95675718,55.3646974
1526,-0.1202,36.8251,0.12889,24.95633236,27.42991937,28.99740632,29.8682324,31.26816801,32.25363449,33.77482436,36.82602259,40.18807267,42.13475478,43.51043953,45.64671922,47.09736115,49.97659879,55.38674363
1527,-0.1203,36.837,0.12891,24.96294623,27.43653324,29.00622481,29.8770509,31.27919112,32.26465761,33.78364285,36.83704571,40.20130041,42.14798251,43.52587189,45.66215158,47.11279351,49.99644039,55.40878986
1528,-0.1204,36.8492,0.12893,24.9695601,27.44535173,29.0150433,29.88807401,31.28800962,32.2734761,33.79466597,36.85027345,40.21452814,42.16341488,43.54130425,45.67978856,47.13043049,50.01407738,55.43083609
1529,-0.1205,36.8613,0.12895,24.97617397,27.4519656,29.0238618,29.8968925,31.29682811,32.28449921,33.80568908,36.86129656,40.2299605,42.17884724,43.55673661,45.69742554,47.14806748,50.03391899,55.45288232
1530,-0.1206,36.8732,0.12897,24.98278784,27.46078409,29.03268029,29.905711,31.3056466,32.2933177,33.8167122,36.87231968,40.24318824,42.19207497,43.57216897,45.71285791,47.16570446,50.05376059,55.47492855
1531,-0.1207,36.8853,0.12899,24.99160633,27.46960258,29.04149878,29.91452949,31.31666972,32.30434082,33.82773531,36.88554741,40.25641598,42.20750734,43.58760133,45.73049489,47.18334145,50.07139758,55.49697478
1532,-0.1208,36.8972,0.12901,24.9982202,27.47621645,29.04811265,29.92334798,31.32548821,32.31315931,33.83875843,36.89657053,40.26964372,42.2229397,43.60303369,45.74592725,47.20097843,50.09123918,55.51902101
1533,-0.121,36.9094,0.12903,25.00483407,27.48503494,29.05693114,29.93216647,31.3343067,32.32418243,33.84757692,36.90979827,40.28507608,42.23616743,43.61846606,45.76356423,47.21861541,50.11108079,55.54106724
1534,-0.1211,36.9213,0.12905,25.01144794,27.49164881,29.06574963,29.94098496,31.34532981,32.33300092,33.85860003,36.92082138,40.29830382,42.2515998,43.63389842,45.7789966,47.2362524,50.12871777,55.56311347
1535,-0.1212,36.9334,0.12907,25.0180618,27.5004673,29.07456812,29.94980346,31.35414831,32.34402403,33.86962315,36.93404912,40.31153156,42.26703216,43.64933078,45.79663358,47.25388938,50.14855938,55.5851597
1536,-0.1213,36.9453,0.12909,25.02467567,27.50708117,29.08338662,29.95862195,31.3629668,32.35284253,33.88064626,36.94507223,40.32475929,42.28025989,43.66476314,45.81206594,47.26932174,50.16619637,55.60720593
1537,-0.1214,36.9574,0.12911,25.03128954,27.51589966,29.09220511,29.96744044,31.37398991,32.36386564,33.89166938,36.95829997,40.33798703,42.29569226,43.6801955,45.82970292,47.28695873,50.18603797,55.63145678
1538,-0.1215,36.9693,0.12913,25.03790341,27.52251353,29.1010236,29.97625893,31.38280841,32.37268413,33.90048787,36.96932309,40.35341939,42.30891999,43.69562786,45.84513529,47.30459571,50.20367496,55.65350301
1539,-0.1216,36.9814,0.12915,25.04451728,27.53133202,29.10763747,29.98507742,31.3916269,32.38370725,33.91151099,36.98255083,40.36664713,42.32435235,43.71106022,45.86277227,47.3222327,50.22351656,55.67554924
1540,-0.1217,36.9936,0.12917,25.05333577,27.54015052,29.11645596,29.99389592,31.40044539,32.39252574,33.9225341,36.99357394,40.37987487,42.33978472,43.72649258,45.87820463,47.33986968,50.24335817,55.69759547
1541,-0.1218,37.0055,0.12919,25.05994964,27.54676439,29.12527445,30.00271441,31.4114685,32.40354885,33.93355722,37.00459706,40.39310261,42.35521708,43.74192494,45.89584161,47.35750666,50.26099515,55.7196417
1542,-0.1219,37.0176,0.12921,25.06656351,27.55558288,29.13409295,30.0115329,31.420287,32.41236735,33.94458033,37.01782479,40.40633034,42.36844481,43.7573573,45.91127398,47.37514365,50.28083676,55.74168793
1543,-0.122,37.0295,0.12923,25.07317738,27.56219675,29.14291144,30.02035139,31.42910549,32.42339046,33.95339882,37.02884791,40.42176271,42.38387718,43.77278967,45.92891096,47.39057601,50.30067837,55.76373416
1544,-0.1221,37.0416,0.12925,25.07979125,27.57101524,29.15172993,30.02916988,31.4401286,32.43220895,33.96442194,37.04207565,40.43499044,42.39930954,43.78822203,45.94434332,47.40821299,50.31831535,55.78578039
1545,-0.1222,37.0535,0.12928,25.08640512,27.57762911,29.1583438,30.03798838,31.4489471,32.44323207,33.97544505,37.05309876,40.44821818,42.41253727,43.80585901,45.9619803,47.4280546,50.33815696,55.81003125
1546,-0.1223,37.0657,0.1293,25.09301899,27.5864476,29.16716229,30.04680687,31.45776559,32.45205056,33.98646817,37.0663265,40.46144592,42.42796964,43.82129137,45.97961729,47.44569158,50.35799857,55.83207748
1547,-0.1225,37.0776,0.12932,25.09963286,27.59306147,29.17598078,30.05562536,31.46658408,32.46086905,33.99528666,37.07734961,40.47687828,42.443402,43.83672373,45.99504965,47.46112394,50.37784017,55.85412371
1548,-0.1226,37.0897,0.12934,25.10624672,27.60187996,29.18479927,30.06444385,31.47760719,32.47189217,34.00630978,37.09057735,40.49010602,42.45662973,43.85215609,46.01268663,47.47876093,50.39547716,55.87616994
1549,-0.1227,37.1016,0.12936,25.11286059,27.60849383,29.19361777,30.07326234,31.48642569,32.48071066,34.01733289,37.10160047,40.50333376,42.4720621,43.86758845,46.02811899,47.49639791,50.41531876,55.89821617
1550,-0.1228,37.1137,0.12938,25.11947446,27.61731232,29.20243626,30.08208084,31.49524418,32.49173377,34.02835601,37.11482821,40.51656149,42.48749446,43.88302082,46.04575598,47.5140349,50.43516037,55.92246702
1551,-0.1229,37.1259,0.1294,25.12829295,27.62392619,29.20905013,30.09089933,31.50406267,32.50275689,34.03937912,37.12585132,40.52978923,42.50072219,43.89845318,46.06118834,47.53167188,50.45279736,55.94451325
1552,-0.123,37.1378,0.12942,25.13490682,27.63274468,29.21786862,30.09971782,31.51508579,32.51157538,34.04819761,37.13687444,40.54522159,42.51615456,43.91388554,46.07882532,47.54930886,50.47263896,55.96655948
1553,-0.1231,37.1499,0.12944,25.14152069,27.64156317,29.22668711,30.10853631,31.52390428,32.52039387,34.05922073,37.15010217,40.55844933,42.53158692,43.9293179,46.09425768,47.56694585,50.49248057,55.98860571
1554,-0.1232,37.1618,0.12946,25.14813456,27.64817704,29.2355056,30.1173548,31.53272277,32.53141699,34.07024384,37.16112529,40.57167707,42.54481465,43.94475026,46.11189467,47.58458283,50.51011755,56.01065194
1555,-0.1233,37.1739,0.12948,25.15474843,27.65699554,29.2443241,30.1261733,31.54374588,32.54023548,34.08126696,37.17435303,40.58490481,42.56024702,43.96018262,46.12732703,47.60221982,50.52995916,56.03269817
1556,-0.1234,37.1858,0.1295,25.1613623,27.6636094,29.25314259,30.13499179,31.55256438,32.5512586,34.09229007,37.18537614,40.59813255,42.57567938,43.97561498,46.14496401,47.61765218,50.54759614,56.0547444
1557,-0.1235,37.1979,0.12952,25.16797617,27.6724279,29.25975646,30.14381028,31.56138287,32.56007709,34.10110856,37.19860388,40.61356491,42.58890711,43.99104734,46.162601,47.63528916,50.56743775,56.07679063
1558,-0.1236,37.2098,0.12954,25.17459004,27.67904177,29.26857495,30.15262877,31.57020136,32.5711002,34.11213168,37.20962699,40.62679264,42.60433948,44.0064797,46.17803336,47.65292615,50.58727936,56.09883686
1559,-0.1237,37.222,0.12956,25.18120391,27.68786026,29.27739344,30.16144726,31.58122448,32.57991869,34.12315479,37.22285473,40.64002038,42.61977184,44.02191206,46.19567034,47.67056313,50.60491634,56.12088309
1560,-0.1238,37.2341,0.12958,25.18781778,27.69447413,29.28621193,30.17026576,31.59004297,32.59094181,34.13417791,37.23387785,40.65324812,42.6352042,44.03734443,46.2111027,47.68820011,50.62475795,56.14513394
