Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
173,-0.0658,15.8239,0.12221,10.897,11.94,12.597,12.959,13.541,13.949,14.575,15.825,17.187,17.97,18.521,19.372,19.947,21.085,23.195
174,-0.0668,15.8519,0.12219,10.917,11.962,12.619,12.983,13.565,13.973,14.601,15.851,17.218,18.001,18.554,19.407,19.983,21.12,23.237
175,-0.0678,15.8797,0.12217,10.937,11.984,12.641,13.007,13.589,13.999,14.628,15.88,17.247,18.034,18.587,19.44,20.018,21.158,23.279
176,-0.0689,15.9072,0.12215,10.959,12.006,12.666,13.029,13.614,14.024,14.652,15.906,17.278,18.065,18.618,19.473,20.053,21.195,23.318
177,-0.0699,15.9348,0.12214,10.979,12.026,12.688,13.054,13.638,14.048,14.678,15.935,17.306,18.096,18.651,19.509,20.086,21.233,23.36
178,-0.0709,15.9621,0.12212,10.999,12.048,12.71,13.076,13.662,14.072,14.703,15.961,17.337,18.126,18.682,19.542,20.122,21.268,23.4
179,-0.0719,15.9895,0.1221,11.019,12.07,12.732,13.1,13.686,14.096,14.729,15.99,17.366,18.157,18.715,19.575,20.157,21.305,23.44
180,-0.0729,16.0166,0.12208,11.039,12.092,12.756,13.122,13.708,14.121,14.753,16.017,17.394,18.188,18.746,19.608,20.19,21.341,23.481
181,-0.0739,16.0435,0.12207,11.058,12.112,12.778,13.144,13.733,14.145,14.78,16.043,17.425,18.219,18.777,19.641,20.223,21.376,23.521
182,-0.0749,16.0704,0.12205,11.078,12.134,12.8,13.166,13.757,14.169,14.804,16.069,17.454,18.248,18.808,19.674,20.258,21.414,23.561
183,-0.0759,16.0973,0.12204,11.098,12.156,12.822,13.19,13.779,14.193,14.828,16.098,17.483,18.279,18.841,19.707,20.291,21.449,23.6
184,-0.0769,16.1237,0.12202,11.118,12.176,12.842,13.212,13.803,14.218,14.855,16.125,17.511,18.309,18.872,19.738,20.324,21.484,23.64
185,-0.0779,16.1502,0.12201,11.138,12.196,12.864,13.234,13.825,14.24,14.879,16.151,17.54,18.338,18.902,19.771,20.357,21.519,23.68
186,-0.0789,16.1766,0.122,11.158,12.218,12.886,13.256,13.849,14.264,14.903,16.178,17.569,18.369,18.933,19.804,20.393,21.555,23.72
187,-0.0799,16.2029,0.12198,11.177,12.238,12.908,13.278,13.871,14.288,14.928,16.204,17.597,18.398,18.964,19.835,20.424,21.59,23.759
188,-0.0808,16.2291,0.12197,11.195,12.26,12.93,13.3,13.894,14.31,14.952,16.228,17.626,18.428,18.993,19.868,20.457,21.625,23.797
189,-0.0818,16.2551,0.12196,11.215,12.28,12.95,13.323,13.918,14.334,14.976,16.255,17.655,18.457,19.024,19.899,20.49,21.66,23.836
190,-0.0828,16.2809,0.12195,11.233,12.3,12.972,13.345,13.94,14.357,15,16.281,17.681,18.486,19.055,19.93,20.523,21.696,23.876
191,-0.0837,16.3067,0.12194,11.252,12.319,12.992,13.364,13.962,14.381,15.025,16.308,17.71,18.517,19.085,19.963,20.556,21.729,23.914
192,-0.0847,16.3323,0.12192,11.272,12.339,13.014,13.386,13.984,14.403,15.047,16.332,17.736,18.545,19.114,19.994,20.589,21.764,23.951
193,-0.0857,16.3579,0.12191,11.29,12.361,13.036,13.409,14.006,14.427,15.071,16.358,17.765,18.574,19.145,20.025,20.62,21.797,23.991
194,-0.0866,16.3834,0.1219,11.31,12.381,13.056,13.431,14.028,14.449,15.095,16.383,17.794,18.603,19.174,20.055,20.653,21.832,24.028
195,-0.0875,16.4088,0.12189,11.327,12.401,13.078,13.45,14.05,14.471,15.117,16.409,17.82,18.631,19.204,20.086,20.684,21.865,24.068
196,-0.0885,16.4339,0.12188,11.345,12.421,13.098,13.472,14.072,14.493,15.141,16.433,17.846,18.66,19.233,20.117,20.717,21.901,24.105
197,-0.0894,16.4591,0.12188,11.365,12.438,13.118,13.492,14.094,14.515,15.166,16.46,17.875,18.689,19.262,20.15,20.748,21.934,24.143
198,-0.0904,16.484,0.12187,11.382,12.458,13.137,13.514,14.116,14.539,15.188,16.484,17.902,18.717,19.293,20.179,20.781,21.969,24.18
199,-0.0913,16.5089,0.12186,11.4,12.478,13.159,13.534,14.138,14.562,15.212,16.508,17.928,18.746,19.321,20.21,20.812,22.002,24.218
200,-0.0922,16.5336,0.12185,11.418,12.498,13.179,13.556,14.158,14.584,15.234,16.535,17.954,18.772,19.35,20.241,20.843,22.035,24.255
201,-0.0931,16.5583,0.12184,11.438,12.518,13.199,13.576,14.18,14.606,15.256,16.559,17.983,18.801,19.379,20.272,20.873,22.068,24.293
202,-0.094,16.583,0.12184,11.455,12.535,13.219,13.596,14.202,14.628,15.28,16.583,18.01,18.83,19.407,20.302,20.906,22.101,24.33
203,-0.095,16.6074,0.12183,11.473,12.555,13.239,13.618,14.222,14.648,15.302,16.607,18.036,18.856,19.436,20.331,20.937,22.134,24.368
204,-0.0959,16.6317,0.12182,11.49,12.575,13.259,13.638,14.244,14.67,15.324,16.632,18.062,18.885,19.465,20.362,20.968,22.167,24.403
205,-0.0968,16.6561,0.12182,11.508,12.593,13.278,13.658,14.266,14.692,15.346,16.656,18.089,18.911,19.493,20.391,20.999,22.201,24.44
206,-0.0977,16.6802,0.12181,11.526,12.613,13.298,13.677,14.286,14.714,15.371,16.68,18.115,18.94,19.522,20.421,21.03,22.234,24.478
207,-0.0986,16.7042,0.12181,11.543,12.63,13.318,13.697,14.308,14.733,15.393,16.704,18.14,18.966,19.551,20.45,21.061,22.267,24.513
208,-0.0995,16.7282,0.1218,11.561,12.65,13.338,13.717,14.328,14.756,15.415,16.729,18.166,18.995,19.579,20.481,21.092,22.298,24.551
209,-0.1003,16.752,0.1218,11.576,12.668,13.358,13.737,14.348,14.778,15.437,16.753,18.193,19.021,19.606,20.51,21.12,22.331,24.586
210,-0.1012,16.7759,0.12179,11.594,12.688,13.375,13.759,14.37,14.797,15.459,16.775,18.219,19.048,19.634,20.538,21.151,22.364,24.623
211,-0.1021,16.7997,0.12179,11.612,12.705,13.395,13.777,14.39,14.819,15.481,16.799,18.243,19.077,19.663,20.569,21.182,22.395,24.659
212,-0.103,16.8233,0.12179,11.629,12.725,13.415,13.797,14.409,14.839,15.503,16.823,18.27,19.103,19.689,20.598,21.213,22.428,24.696
213,-0.1039,16.8468,0.12178,11.647,12.743,13.435,13.816,14.431,14.861,15.523,16.848,18.296,19.13,19.718,20.626,21.242,22.461,24.731
214,-0.1047,16.8702,0.12178,11.662,12.76,13.453,13.836,14.451,14.881,15.545,16.87,18.32,19.156,19.745,20.655,21.272,22.492,24.767
215,-0.1056,16.8936,0.12178,11.68,12.778,13.472,13.856,14.471,14.903,15.567,16.894,18.347,19.182,19.773,20.684,21.301,22.525,24.802
216,-0.1065,16.9167,0.12177,11.698,12.798,13.49,13.876,14.491,14.923,15.589,16.916,18.371,19.209,19.8,20.712,21.332,22.555,24.837
217,-0.1073,16.9399,0.12177,11.713,12.815,13.51,13.894,14.511,14.943,15.609,16.94,18.398,19.235,19.826,20.741,21.361,22.586,24.873
218,-0.1082,16.963,0.12177,11.731,12.833,13.528,13.913,14.531,14.965,15.631,16.962,18.422,19.262,19.855,20.77,21.391,22.617,24.908
219,-0.109,16.986,0.12177,11.746,12.851,13.547,13.933,14.551,14.985,15.653,16.987,18.446,19.288,19.881,20.798,21.42,22.65,24.943
220,-0.1099,17.0089,0.12177,11.764,12.868,13.565,13.951,14.57,15.005,15.673,17.009,18.473,19.315,19.908,20.827,21.449,22.681,24.978
221,-0.1107,17.0316,0.12177,11.779,12.886,13.585,13.971,14.59,15.025,15.695,17.031,18.497,19.339,19.934,20.856,21.477,22.712,25.014
222,-0.1116,17.0543,0.12177,11.797,12.904,13.603,13.991,14.61,15.047,15.715,17.055,18.521,19.365,19.963,20.884,21.508,22.743,25.049
223,-0.1124,17.077,0.12176,11.812,12.921,13.62,14.008,14.63,15.066,15.737,17.077,18.545,19.392,19.989,20.911,21.537,22.774,25.082
224,-0.1132,17.0995,0.12176,11.83,12.939,13.64,14.028,14.65,15.086,15.756,17.099,18.57,19.416,20.016,20.94,21.566,22.805,25.117
225,-0.1141,17.122,0.12176,11.845,12.957,13.658,14.046,14.667,15.106,15.778,17.121,18.594,19.443,20.042,20.968,21.594,22.835,25.153
226,-0.1149,17.1445,0.12176,11.861,12.974,13.675,14.065,14.687,15.126,15.798,17.145,18.62,19.469,20.069,20.995,21.623,22.866,25.188
227,-0.1157,17.1667,0.12177,11.876,12.992,13.693,14.083,14.707,15.146,15.818,17.167,18.644,19.493,20.095,21.023,21.652,22.897,25.221
228,-0.1165,17.189,0.12177,11.894,13.007,13.713,14.101,14.727,15.166,15.84,17.189,18.669,19.52,20.122,21.05,21.68,22.928,25.256
229,-0.1173,17.2111,0.12177,11.909,13.025,13.73,14.121,14.745,15.185,15.86,17.211,18.691,19.544,20.146,21.078,21.709,22.957,25.289
230,-0.1181,17.2333,0.12177,11.925,13.043,13.748,14.138,14.764,15.203,15.88,17.234,18.715,19.57,20.172,21.105,21.738,22.988,25.325
231,-0.119,17.2551,0.12177,11.94,13.06,13.766,14.156,14.784,15.223,15.902,17.256,18.739,19.595,20.199,21.134,21.766,23.018,25.358
232,-0.1198,17.2772,0.12177,11.958,13.076,13.783,14.176,14.802,15.243,15.922,17.278,18.764,19.621,20.225,21.16,21.793,23.047,25.393
233,-0.1206,17.299,0.12177,11.973,13.093,13.801,14.193,14.822,15.263,15.942,17.3,18.788,19.645,20.252,21.186,21.821,23.078,25.426
234,-0.1214,17.3208,0.12178,11.989,13.111,13.819,14.211,14.839,15.282,15.961,17.322,18.812,19.67,20.276,21.215,21.85,23.109,25.459
235,-0.1222,17.3424,0.12178,12.004,13.126,13.836,14.229,14.859,15.3,15.981,17.342,18.834,19.694,20.302,21.242,21.879,23.138,25.494
236,-0.1229,17.3641,0.12178,12.02,13.144,13.854,14.246,14.877,15.32,16.001,17.364,18.858,19.72,20.327,21.268,21.905,23.168,25.527
237,-0.1237,17.3857,0.12178,12.035,13.159,13.871,14.264,14.897,15.34,16.021,17.386,18.883,19.745,20.353,21.294,21.934,23.197,25.56
238,-0.1245,17.407,0.12179,12.05,13.177,13.887,14.282,14.914,15.357,16.041,17.408,18.905,19.769,20.38,21.323,21.96,23.228,25.593
239,-0.1253,17.4284,0.12179,12.066,13.192,13.905,14.299,14.932,15.377,16.061,17.428,18.929,19.793,20.404,21.35,21.989,23.257,25.627
240,-0.1261,17.4498,0.12179,12.081,13.21,13.922,14.317,14.952,15.395,16.081,17.45,18.951,19.817,20.43,21.376,22.015,23.285,25.66
241,-0.1269,17.471,0.1218,12.097,13.226,13.94,14.334,14.969,15.415,16.1,17.472,18.975,19.842,20.454,21.402,22.044,23.316,25.693
242,-0.1276,17.4921,0.1218,12.11,13.243,13.957,14.352,14.987,15.432,16.12,17.491,18.997,19.866,20.479,21.429,22.07,23.345,25.726
243,-0.1284,17.5133,0.1218,12.125,13.259,13.973,14.37,15.005,15.452,16.14,17.514,19.021,19.89,20.505,21.455,22.097,23.373,25.759
244,-0.1292,17.5342,0.12181,12.141,13.274,13.991,14.387,15.022,15.47,16.158,17.533,19.044,19.914,20.529,21.48,22.126,23.402,25.792
245,-0.1299,17.5552,0.12181,12.156,13.292,14.008,14.405,15.042,15.49,16.178,17.555,19.068,19.939,20.554,21.506,22.152,23.431,25.823
246,-0.1307,17.5761,0.12182,12.172,13.307,14.024,14.423,15.06,15.507,16.197,17.575,19.09,19.963,20.58,21.533,22.179,23.462,25.856
247,-0.1314,17.5971,0.12182,12.187,13.323,14.041,14.44,15.077,15.525,16.217,17.597,19.112,19.987,20.604,21.559,22.207,23.49,25.889
248,-0.1322,17.6178,0.12182,12.2,13.338,14.059,14.456,15.095,15.545,16.235,17.617,19.136,20.009,20.629,21.585,22.234,23.517,25.922
249,-0.1329,17.6385,0.12183,12.216,13.356,14.074,14.473,15.113,15.562,16.255,17.639,19.158,20.033,20.653,21.612,22.26,23.548,25.953
250,-0.1337,17.659,0.12183,12.231,13.371,14.092,14.491,15.13,15.58,16.272,17.659,19.18,20.058,20.677,21.636,22.287,23.574,25.986
251,-0.1344,17.6795,0.12184,12.244,13.386,14.107,14.506,15.148,15.598,16.292,17.679,19.202,20.082,20.701,21.663,22.313,23.603,26.017
252,-0.1352,17.7,0.12185,12.26,13.402,14.125,14.524,15.166,15.618,16.31,17.701,19.224,20.104,20.726,21.687,22.339,23.631,26.05
253,-0.1359,17.7205,0.12185,12.273,13.417,14.14,14.542,15.183,15.635,16.33,17.721,19.246,20.128,20.75,21.713,22.366,23.66,26.083
254,-0.1367,17.7408,0.12186,12.289,13.433,14.156,14.557,15.201,15.653,16.349,17.741,19.271,20.15,20.774,21.74,22.392,23.689,26.114
255,-0.1374,17.7611,0.12186,12.304,13.448,14.174,14.575,15.219,15.67,16.367,17.76,19.293,20.175,20.798,21.764,22.419,23.717,26.145
256,-0.1381,17.7814,0.12187,12.317,13.464,14.189,14.59,15.236,15.688,16.385,17.782,19.315,20.199,20.823,21.79,22.445,23.744,26.178
257,-0.1388,17.8014,0.12187,12.333,13.479,14.207,14.608,15.254,15.706,16.405,17.802,19.337,20.221,20.847,21.815,22.472,23.772,26.209
258,-0.1396,17.8215,0.12188,12.346,13.494,14.222,14.623,15.269,15.723,16.422,17.822,19.357,20.243,20.871,21.839,22.496,23.801,26.242
259,-0.1403,17.8416,0.12189,12.359,13.51,14.237,14.641,15.287,15.741,16.442,17.842,19.379,20.267,20.893,21.865,22.522,23.828,26.272
260,-0.141,17.8616,0.12189,12.375,13.525,14.253,14.656,15.304,15.759,16.46,17.862,19.401,20.289,20.917,21.89,22.549,23.856,26.303
261,-0.1417,17.8815,0.1219,12.388,13.541,14.271,14.674,15.322,15.776,16.477,17.882,19.423,20.313,20.942,21.916,22.575,23.885,26.334
262,-0.1424,17.9013,0.1219,12.403,13.556,14.286,14.689,15.338,15.794,16.497,17.902,19.445,20.335,20.966,21.94,22.6,23.911,26.365
263,-0.1431,17.9212,0.12191,12.416,13.572,14.301,14.707,15.355,15.812,16.515,17.921,19.467,20.357,20.988,21.965,22.626,23.938,26.396
264,-0.1438,17.9408,0.12192,12.43,13.587,14.317,14.722,15.373,15.829,16.532,17.941,19.489,20.382,21.012,21.989,22.653,23.966,26.429
265,-0.1445,17.9606,0.12192,12.445,13.603,14.334,14.738,15.388,15.847,16.55,17.961,19.509,20.404,21.037,22.013,22.677,23.993,26.458
266,-0.1452,17.9802,0.12193,12.458,13.616,14.35,14.756,15.406,15.864,16.568,17.981,19.531,20.426,21.059,22.04,22.703,24.022,26.491
267,-0.1459,17.9996,0.12194,12.472,13.631,14.365,14.771,15.424,15.88,16.588,18.001,19.553,20.448,21.083,22.064,22.727,24.048,26.522
268,-0.1466,18.0193,0.12194,12.487,13.647,14.381,14.786,15.439,15.898,16.605,18.018,19.573,20.47,21.105,22.088,22.754,24.074,26.55
269,-0.1473,18.0387,0.12195,12.5,13.662,14.396,14.804,15.457,15.915,16.623,18.038,19.595,20.494,21.129,22.112,22.778,24.103,26.581
270,-0.148,18.0581,0.12196,12.513,13.675,14.412,14.819,15.472,15.933,16.64,18.058,19.617,20.516,21.151,22.137,22.805,24.13,26.612
271,-0.1487,18.0775,0.12197,12.527,13.691,14.427,14.835,15.49,15.95,16.658,18.078,19.637,20.538,21.175,22.161,22.829,24.156,26.643
272,-0.1494,18.0966,0.12197,12.542,13.706,14.442,14.85,15.505,15.966,16.676,18.098,19.659,20.56,21.197,22.185,22.855,24.183,26.674
273,-0.1501,18.1158,0.12198,12.555,13.722,14.458,14.866,15.523,15.984,16.693,18.115,19.678,20.582,21.222,22.209,22.88,24.211,26.705
274,-0.1507,18.135,0.12199,12.569,13.735,14.473,14.881,15.538,16.001,16.711,18.135,19.701,20.604,21.244,22.234,22.904,24.238,26.735
275,-0.1514,18.1542,0.12199,12.582,13.75,14.489,14.899,15.556,16.017,16.729,18.155,19.72,20.626,21.266,22.258,22.93,24.264,26.764
276,-0.1521,18.1731,0.122,12.595,13.763,14.504,14.914,15.571,16.034,16.746,18.173,19.742,20.648,21.288,22.282,22.955,24.291,26.795
277,-0.1528,18.1923,0.12201,12.608,13.779,14.52,14.93,15.587,16.05,16.764,18.193,19.762,20.671,21.312,22.306,22.979,24.317,26.826
278,-0.1534,18.2113,0.12202,12.621,13.794,14.535,14.945,15.604,16.067,16.782,18.212,19.784,20.693,21.334,22.328,23.003,24.343,26.855
279,-0.1541,18.23,0.12202,12.637,13.808,14.548,14.961,15.62,16.085,16.799,18.23,19.804,20.712,21.356,22.353,23.027,24.37,26.883
280,-0.1547,18.249,0.12203,12.65,13.823,14.564,14.976,15.635,16.1,16.817,18.25,19.824,20.734,21.378,22.377,23.054,24.396,26.914
281,-0.1554,18.2677,0.12204,12.663,13.836,14.579,14.991,15.653,16.118,16.832,18.268,19.846,20.757,21.402,22.401,23.078,24.423,26.945
282,-0.1561,18.2865,0.12205,12.677,13.852,14.595,15.007,15.668,16.133,16.85,18.287,19.866,20.779,21.425,22.423,23.102,24.449,26.974
283,-0.1567,18.3052,0.12206,12.69,13.865,14.61,15.022,15.684,16.149,16.868,18.305,19.886,20.801,21.447,22.447,23.126,24.476,27.004
284,-0.1574,18.3239,0.12206,12.703,13.88,14.625,15.038,15.701,16.167,16.885,18.325,19.908,20.823,21.469,22.472,23.151,24.5,27.033
285,-0.158,18.3427,0.12207,12.716,13.894,14.639,15.053,15.717,16.182,16.903,18.342,19.928,20.843,21.491,22.494,23.175,24.526,27.064
286,-0.1587,18.3612,0.12208,12.729,13.907,14.654,15.069,15.732,16.2,16.918,18.362,19.947,20.865,21.513,22.518,23.199,24.553,27.093
287,-0.1593,18.3797,0.12209,12.741,13.922,14.67,15.084,15.748,16.215,16.936,18.38,19.967,20.887,21.535,22.542,23.223,24.579,27.121
288,-0.1599,18.3982,0.12209,12.754,13.935,14.683,15.099,15.763,16.233,16.954,18.398,19.989,20.906,21.557,22.564,23.248,24.604,27.15
289,-0.1606,18.4165,0.1221,12.767,13.951,14.698,15.113,15.778,16.248,16.969,18.417,20.009,20.928,21.579,22.589,23.272,24.63,27.181
290,-0.1612,18.4351,0.12211,12.78,13.964,14.714,15.128,15.796,16.264,16.987,18.435,20.029,20.951,21.601,22.611,23.296,24.657,27.209
291,-0.1618,18.4534,0.12212,12.793,13.977,14.727,15.144,15.812,16.281,17.004,18.453,20.049,20.97,21.623,22.635,23.321,24.683,27.238
292,-0.1625,18.4717,0.12213,12.807,13.993,14.742,15.159,15.827,16.297,17.02,18.473,20.069,20.992,21.645,22.657,23.345,24.707,27.269
293,-0.1631,18.49,0.12213,12.82,14.006,14.758,15.174,15.842,16.312,17.037,18.49,20.089,21.012,21.667,22.679,23.367,24.734,27.295
294,-0.1637,18.5083,0.12214,12.833,14.019,14.771,15.188,15.858,16.33,17.055,18.508,20.108,21.034,21.689,22.703,23.391,24.758,27.326
295,-0.1643,18.5265,0.12215,12.846,14.035,14.786,15.203,15.873,16.345,17.07,18.528,20.128,21.054,21.711,22.725,23.415,24.784,27.355
296,-0.165,18.5446,0.12216,12.857,14.048,14.8,15.219,15.889,16.361,17.088,18.545,20.148,21.076,21.733,22.75,23.44,24.811,27.384
297,-0.1656,18.5627,0.12217,12.871,14.061,14.815,15.234,15.904,16.376,17.103,18.563,20.168,21.096,21.753,22.772,23.464,24.835,27.412
298,-0.1662,18.5808,0.12218,12.884,14.074,14.83,15.247,15.92,16.391,17.121,18.581,20.188,21.118,21.775,22.796,23.486,24.862,27.441
299,-0.1668,18.5989,0.12218,12.897,14.09,14.844,15.263,15.935,16.409,17.137,18.598,20.208,21.138,21.797,22.818,23.51,24.886,27.47
300,-0.1674,18.6169,0.12219,12.908,14.103,14.859,15.278,15.95,16.424,17.154,18.618,20.227,21.16,21.819,22.84,23.534,24.91,27.498
301,-0.168,18.6348,0.1222,12.921,14.116,14.872,15.291,15.966,16.44,17.17,18.636,20.247,21.18,21.839,22.862,23.556,24.936,27.527
302,-0.1686,18.6527,0.12221,12.935,14.129,14.888,15.307,15.981,16.455,17.187,18.653,20.267,21.2,21.861,22.886,23.581,24.961,27.556
303,-0.1692,18.6705,0.12222,12.946,14.143,14.901,15.322,15.997,16.471,17.203,18.671,20.287,21.222,21.883,22.908,23.603,24.987,27.584
304,-0.1698,18.6884,0.12222,12.959,14.158,14.916,15.335,16.012,16.486,17.22,18.689,20.307,21.242,21.903,22.93,23.627,25.011,27.613
305,-0.1704,18.7062,0.12223,12.972,14.171,14.93,15.351,16.028,16.502,17.236,18.706,20.327,21.261,21.925,22.952,23.651,25.036,27.639
306,-0.171,18.7241,0.12224,12.985,14.185,14.943,15.366,16.043,16.519,17.251,18.724,20.344,21.283,21.947,22.974,23.673,25.062,27.668
307,-0.1716,18.7417,0.12225,12.996,14.198,14.958,15.379,16.056,16.535,17.269,18.742,20.364,21.303,21.967,22.999,23.697,25.086,27.697
308,-0.1722,18.7596,0.12226,13.009,14.211,14.972,15.395,16.072,16.55,17.284,18.759,20.384,21.323,21.989,23.021,23.72,25.111,27.725
309,-0.1728,18.7772,0.12227,13.023,14.224,14.987,15.408,16.087,16.566,17.302,18.777,20.404,21.345,22.011,23.043,23.744,25.137,27.754
310,-0.1734,18.7949,0.12227,13.034,14.237,15,15.424,16.103,16.581,17.317,18.794,20.424,21.365,22.031,23.065,23.766,25.161,27.78
311,-0.174,18.8125,0.12228,13.047,14.251,15.013,15.439,16.118,16.596,17.333,18.812,20.441,21.385,22.053,23.087,23.79,25.186,27.809
312,-0.1745,18.8299,0.12229,13.058,14.264,15.029,15.452,16.133,16.612,17.348,18.83,20.461,21.405,22.073,23.109,23.812,25.21,27.838
313,-0.1751,18.8475,0.1223,13.071,14.277,15.042,15.468,16.147,16.627,17.366,18.847,20.481,21.425,22.095,23.131,23.834,25.234,27.866
314,-0.1757,18.865,0.12231,13.084,14.29,15.055,15.481,16.162,16.643,17.381,18.865,20.499,21.444,22.115,23.153,23.858,25.258,27.893
315,-0.1763,18.8826,0.12231,13.095,14.306,15.071,15.496,16.178,16.658,17.397,18.883,20.518,21.466,22.137,23.175,23.88,25.285,27.922
316,-0.1768,18.9,0.12232,13.109,14.319,15.084,15.51,16.193,16.674,17.414,18.9,20.538,21.486,22.156,23.197,23.905,25.309,27.948
317,-0.1774,18.9174,0.12233,13.12,14.332,15.097,15.523,16.206,16.689,17.43,18.918,20.558,21.506,22.179,23.219,23.927,25.333,27.977
318,-0.178,18.9348,0.12234,13.133,14.345,15.113,15.538,16.222,16.704,17.445,18.936,20.576,21.526,22.198,23.241,23.949,25.358,28.005
319,-0.1785,18.952,0.12235,13.144,14.357,15.126,15.551,16.237,16.718,17.461,18.953,20.596,21.546,22.218,23.263,23.973,25.382,28.032
320,-0.1791,18.9695,0.12235,13.157,14.372,15.139,15.567,16.252,16.733,17.478,18.969,20.613,21.566,22.24,23.285,23.995,25.406,28.06
321,-0.1797,18.9867,0.12236,13.17,14.385,15.155,15.58,16.266,16.749,17.494,18.986,20.633,21.585,22.26,23.307,24.017,25.43,28.087
322,-0.1802,19.0041,0.12237,13.181,14.396,15.168,15.596,16.281,16.764,17.509,19.004,20.653,21.605,22.28,23.329,24.039,25.455,28.116
323,-0.1808,19.0213,0.12238,13.195,14.409,15.181,15.609,16.297,16.779,17.525,19.021,20.671,21.625,22.302,23.351,24.063,25.479,28.142
324,-0.1813,19.0385,0.12239,13.206,14.423,15.194,15.622,16.31,16.795,17.54,19.039,20.69,21.645,22.322,23.371,24.086,25.503,28.171
325,-0.1819,19.0557,0.12239,13.219,14.436,15.21,15.637,16.325,16.81,17.558,19.057,20.708,21.665,22.342,23.393,24.108,25.527,28.197
326,-0.1824,19.0726,0.1224,13.23,14.449,15.223,15.651,16.341,16.823,17.573,19.072,20.728,21.685,22.364,23.415,24.13,25.552,28.224
327,-0.183,19.0898,0.12241,13.243,14.462,15.236,15.666,16.354,16.839,17.588,19.09,20.746,21.705,22.384,23.437,24.152,25.576,28.252
328,-0.1835,19.1068,0.12242,13.254,14.476,15.249,15.679,16.369,16.854,17.604,19.107,20.765,21.724,22.403,23.457,24.174,25.598,28.279
329,-0.1841,19.124,0.12243,13.265,14.489,15.263,15.693,16.383,16.87,17.619,19.125,20.783,21.744,22.425,23.479,24.198,25.622,28.307
330,-0.1846,19.141,0.12243,13.278,14.502,15.276,15.708,16.398,16.885,17.635,19.141,20.803,21.764,22.445,23.501,24.22,25.646,28.334
331,-0.1851,19.158,0.12244,13.289,14.515,15.289,15.721,16.413,16.898,17.65,19.158,20.82,21.784,22.465,23.523,24.242,25.671,28.36
332,-0.1857,19.1749,0.12245,13.303,14.526,15.304,15.734,16.427,16.914,17.666,19.176,20.838,21.804,22.485,23.543,24.264,25.695,28.387
333,-0.1862,19.1919,0.12246,13.314,14.539,15.318,15.748,16.442,16.929,17.681,19.191,20.858,21.821,22.505,23.565,24.286,25.719,28.415
334,-0.1867,19.2089,0.12246,13.327,14.553,15.331,15.763,16.455,16.945,17.697,19.209,20.876,21.841,22.525,23.587,24.308,25.741,28.442
335,-0.1873,19.2259,0.12247,13.338,14.566,15.344,15.776,16.471,16.96,17.712,19.227,20.895,21.861,22.547,23.609,24.33,25.765,28.468
336,-0.1878,19.2426,0.12248,13.349,14.579,15.357,15.79,16.484,16.973,17.727,19.242,20.913,21.881,22.567,23.629,24.352,25.79,28.495
337,-0.1883,19.2596,0.12249,13.362,14.592,15.371,15.805,16.499,16.989,17.743,19.26,20.933,21.901,22.586,23.651,24.374,25.814,28.523
338,-0.1889,19.2763,0.12249,13.373,14.603,15.384,15.818,16.513,17.004,17.758,19.277,20.951,21.921,22.606,23.671,24.396,25.836,28.55
339,-0.1894,19.2931,0.1225,13.384,14.617,15.397,15.831,16.528,17.017,17.774,19.293,20.968,21.938,22.626,23.693,24.418,25.86,28.576
340,-0.1899,19.3099,0.12251,13.397,14.63,15.41,15.845,16.541,17.033,17.789,19.31,20.988,21.958,22.646,23.715,24.44,25.884,28.603
341,-0.1904,19.3266,0.12252,13.409,14.643,15.424,15.858,16.557,17.048,17.805,19.326,21.006,21.978,22.666,23.735,24.462,25.907,28.629
342,-0.1909,19.3434,0.12252,13.42,14.656,15.439,15.873,16.57,17.062,17.82,19.343,21.023,21.998,22.686,23.757,24.485,25.931,28.656
343,-0.1914,19.3601,0.12253,13.433,14.667,15.452,15.887,16.585,17.077,17.835,19.361,21.041,22.015,22.705,23.777,24.507,25.955,28.682
344,-0.192,19.3769,0.12254,13.444,14.681,15.465,15.9,16.599,17.092,17.851,19.376,21.061,22.035,22.727,23.799,24.529,25.977,28.709
345,-0.1925,19.3936,0.12254,13.457,14.694,15.479,15.913,16.614,17.106,17.866,19.394,21.078,22.055,22.747,23.821,24.548,26.001,28.735
346,-0.193,19.4102,0.12255,13.468,14.707,15.492,15.928,16.627,17.121,17.882,19.41,21.096,22.075,22.767,23.841,24.571,26.023,28.762
347,-0.1935,19.4269,0.12256,13.479,14.718,15.505,15.942,16.643,17.137,17.897,19.427,21.116,22.093,22.787,23.863,24.593,26.048,28.788
348,-0.194,19.4435,0.12256,13.492,14.731,15.518,15.955,16.656,17.15,17.913,19.443,21.134,22.112,22.807,23.883,24.615,26.072,28.814
349,-0.1945,19.46,0.12257,13.503,14.745,15.532,15.968,16.671,17.165,17.928,19.46,21.151,22.132,22.827,23.903,24.637,26.094,28.841
350,-0.195,19.4765,0.12258,13.514,14.756,15.545,15.981,16.685,17.178,17.943,19.476,21.169,22.15,22.847,23.925,24.659,26.118,28.867
